"","cowcode","year","warstds","ager","agexp","anoc","army85","autch98","auto4","autonomy","avgnabo","centpol3","coldwar","decade1","decade2","decade3","decade4","dem","dem4","demch98","dlang","drel","durable","ef","ef2","ehet","elfo","elfo2","etdo4590","expgdp","exrec","fedpol3","fuelexp","gdpgrowth","geo1","geo2","geo34","geo57","geo69","geo8","illiteracy","incumb","infant","inst","inst3","life","lmtnest","ln_gdpen","lpopns","major","manuexp","milper","mirps0","mirps1","mirps2","mirps3","nat_war","ncontig","nmgdp","nmdp4_alt","numlang","nwstate","oil","p4mchg","parcomp","parreg","part","partfree","plural","plurrel","pol4","pol4m","pol4sq","polch98","polcomp","popdense","presi","pri","proxregc","ptime","reg","regd4_alt","relfrac","seceduc","second","semipol3","sip2","sxpnew","sxpsq","tnatwar","trade","warhist","xconst"
"4190",70,1989,0,119,1.826161027,1,140000,-2,2,0,0.856270313,0,1,0,0,1,0,0,2,1,10,0,0,0.541778922,0.293524414,40,31,961,1,19.92787933,3,1,32.08654022,0.022172401,0,0,0,0,1,0,13.10000038,0,47,0,1,69.82440186,3.471966982,1.716676712,18.2181778,0,45.06494141,126.8604896,1,0,0,0,1,0,8104.746094,6.5,2,0,0,3,3,2,4,1,0.600000024,89,0,0,0,3,7,42.78763962,0,118,1,540,1,6,0.201800004,56.5,0.300000012,0,0.402386099,0.061191399,0.003744387,1,38.46572113,0,4
"4191",70,1990,0,120,1.977635026,1,140000,0,2,0,0.856270313,0,1,0,0,0,1,0,2,0,10,0,1,0.541778922,0.293524414,40,31,961,1,18.99692917,3,1,33.88217926,0.031018401,0,0,0,0,1,0,12.69999981,0,47,0,1,69.82440186,3.471966982,1.762502313,18.23707008,0,44.92642975,124.828218,1,0,0,0,1,0,8087.796875,6.5,2,0,1,0,3,2,4,1,0.600000024,89,0,0,0,0,7,43.60372925,0,118,0.25,552,1,7,0.201800004,56.5,0.300000012,0,0.402386099,0.056697201,0.003214573,1,38.0586586,0,4
"4192",70,1991,0,121,1.559852958,1,140000,0,2,0,0.856270313,0,0,0,0,0,1,0,2,0,10,0,2,0.541778922,0.293524414,40,31,961,1,18.60079002,3,1,37.5840683,0.0229601,0,0,0,0,1,0,12.19999981,0,36.40000153,0,0,70.77559662,3.471966982,1.794754982,18.25524139,0,43.4902916,126.6186752,1,0,0,0,1,0,7942.499512,6.5,2,0,1,0,3,2,4,1,0.600000024,89,0,0,0,0,7,44.40327072,0,114,0.0625,564,1,8,0.201800004,53.29999924,0.300000012,0,0.402386099,0.0564344,0.003184841,1,38.30617905,0,4
"4193",70,1992,0,122,1.760941982,1,140000,0,2,0,0.856270313,0,0,0,0,0,1,0,2,0,10,0,3,0.541778922,0.293524414,40,31,961,1,16.36487007,3,1,29.41716957,0.017376199,0,0,0,0,1,0,11.80000019,0,36.40000153,0,0,70.77559662,3.471966982,1.833061337,18.27368355,0,51.00716019,135.0312946,1,0,0,0,1,0,8091.566895,6.5,2,0,0,0,3,2,4,1,0.600000024,89,0,0,0,0,7,45.22977066,0,114,0.015625,564,1,8,0.201800004,53.29999924,0.300000012,0,0.402386099,0.041924801,0.001757689,1,35.6373291,0,4
"4194",70,1993,0,123,1.357617021,1,140000,0,2,0,0.856270313,0,0,0,0,0,1,0,2,0,10,0,4,0.541778922,0.293524414,40,31,961,1,15.2379303,3,1,17.58934975,0.0011397,0,0,0,0,1,0,11.30000019,0,36.40000153,0,0,70.77559662,3.471966982,1.834200501,18.29211998,0,71.07501221,160.8619839,1,0,0,0,1,0,8266.126953,6.5,2,0,0,0,3,2,4,1,0.600000024,89,0,0,0,0,7,46.07139969,0,114,0.00390625,564,1,7,0.201800004,53.29999924,0.300000012,0,0.402386099,0.036490701,0.001331571,1,35.50965118,0,4
"4195",70,1994,1,124,1.226276994,1,140000,0,2,0,0.806566179,0,0,0,0,0,1,0,2,0,10,0,5,0.541778922,0.293524414,40,31,961,1,15.24761009,3,1,14.04596043,0.025588199,0,0,0,0,1,0,10.89999962,0,36.40000153,0,1,70.77559662,3.471966982,1.859466672,18.3102932,0,74.64420319,182.4543334,1,0,0,0,1,0,8524.109375,6.5,2,0,0,0,3,2,4,1,0.600000024,89,0,0,0,0,7,46.91630936,0,114,0.000976563,563,1,7,0.201800004,53.29999924,0.300000012,0,0.402386099,0.032316301,0.001044343,1,34.42129898,0,4
"4196",70,1995,0,125,1.252176046,1,140000,-2,0,0,0.879601419,0,0,0,0,0,1,0,4,2,10,0,0,0.541778922,0.293524414,40,31,961,1,16.82659912,7,1,11.90310955,-0.078133903,0,0,0,0,1,0,10.60000038,0,36.40000153,0,1,70.77559662,3.471966982,1.778111339,18.32796288,0,77.38182831,180.8740381,0,1,0,0,1,0,8727.581055,6.5,2,0,0,4,3,2,4,1,0.600000024,89,4,4,16,4,7,47.75265121,0,114,1,575,1,7,0.201800004,53.29999924,0.300000012,0,0.436312199,0.032466602,0.00105408,1,38.47871017,0,4
"4197",70,1996,0,126,1.348451018,1,140000,0,0,0,0.879601419,1,0,0,0,0,1,0,4,0,10,0,0,0.541778922,0.293524414,40,31,961,1,30.4187603,7,0.148428369,10.27029037,0.0354014,0,0,0,0,1,0,10.19999981,0,34,0,1,71.9756012,3.471966982,1.812835813,18.34531021,0,77.65342712,163.6813892,0,1,0,0,0,0,8985.384766,6.5,2,0,0,0,3,2,4,1,0.600000024,89,4,4,16,0,7,48.58831024,0,115,1,587,1,7,0.201800004,61.20000076,0.300000012,0.057575902,0.436312199,0.0615771,0.003791739,0,58.17364883,0,4
"4198",70,1997,0,127,1.164147019,1,140000,0,0,0,0.91493392,1,0,0,0,0,1,0,4,0,10,0,0,0.541778922,0.293524414,40,31,961,1,32.4646492,7,0.151486247,11.98841,0.052437101,0,0,0,0,1,0,9.899999619,0,34,0,0,71.9756012,3.471966982,1.863817453,18.36251068,0,78.30319977,172.975173,0,1,0,0,0,0,9487.749023,9,2,0,0,0,3,2,4,1,0.600000024,89,4,4,16,0,7,120.1274604,0,115,1,599,1,8,0.201800004,61.20000076,0.300000012,0.057640917,0.436312199,0.061580401,0.003792146,0,62.79642868,0,4
"4199",70,1998,0,128,1.002617955,0,140000,0,0,0,0.91493392,1,0,0,0,0,1,1,6,2,10,0,0,0.541778922,0.293524414,40,31,961,1,30.2190609,7,0.141482381,10.03855991,0.035786301,0,0,0,0,1,0,9.600000381,0,34,0,0,71.9756012,3.471966982,1.898076415,18.37932587,0,80.82998657,156.1366084,0,1,0,0,0,0,4593.62305,9,2,0,0,2,4,2,4,1,0.600000024,89,6,6,36,2,9,119.5759283,0,115,1,611,1,8,0.201800004,61.20000076,0.300000012,0.059234715,0.491867691,0.153679494,0.050815527,0,60.46889877,0,5
"4200",70,1999,0,129,8.438668879,0,140000,0,0,0,0.91493392,1,0,0,0,0,1,1,6,0,10,0,1,0.541778922,0.293524414,40,31,961,1,33.20078321,7,0.140461927,15.08109591,0.023189699,0,0,0,0,1,0,9.199999809,0,34,0,0,71.9756012,3.471966982,1.918628573,18.39614296,0,33.82459356,156.7160645,0,1,0,0,0,0,4588.42601,9,2,0,0,0,4,2,4,1,0.600000024,89,6,6,36,0,9,118.3373989,0,115,0.25,623,1,8,0.201800004,61.20000076,0.300000012,0.059328829,0.491867691,0.153738819,0.050922548,0,71.71443647,0,5
"4201",70,2000,0,130,8.464675013,0,140000,0,0,0,0.91493392,1,0,0,0,0,0,0,6,0,22.99310466,9.185028291,2,0.439285236,0.262372989,38.78148402,37.59331177,2189.860679,0.453257731,33.30659945,7,0.138219247,15.13609731,0.0532763,0.198261915,0.099414821,0.124547992,0.148404109,0.214483237,0.214887927,8.899999619,0,34,1,0.119034754,71.9756012,2.112338568,0.871489092,15.57239384,0,33.50472339,146.1709681,0,1,0,0,0,0.169464274,4568.647549,9,6.059149162,0.020485156,0,0,3,2,4,1,0.677466146,74.00088493,6,6,36,0,7,118.6854148,0,115,0.0625,635,1,8,0.35161214,61.20000076,0.151283835,0.059371681,0.491867691,0.154916193,0.051377744,0,71.99138505,0,6
"4202",359,1990,1,28.51762717,11.63033386,1,192700.2679,0,3.549834885,0.007296232,0.555294123,1,1,0,0,0,1,0,3.902014165,0,36,1,14.78880782,0.540136752,0.348634875,37,49.32142376,3150.905049,0.62966669,22.60455337,5.628069207,0.042448199,12.95290328,0.00380916,0,1,0,0,0,0,41.46737779,0,30.89999962,1,0.32071681,67.31950378,0,0.464861264,15.28844166,0,34.46445468,153.558557,0.169644018,0.242825369,0.228544677,0.358985936,1,0.199325351,4226.949219,-4.5,9.870938085,0.053712605,0,0.036047093,2.625955348,3.380332786,2.365896223,0,0.589209467,70.7409735,0.35217928,0.298784257,52.16413791,0,4.950035795,109.1668715,0,84,0.267258679,9,0.623153121,-4.5,0.401809991,85.80000305,0.182517018,0.063788563,0.465742814,0.095034306,0.019515606,0.976060667,52.7534321,0,3.996027056
"4203",359,1991,0,29.17473288,13.83162548,1,182623.5575,0,4.128614942,0.008477822,0.474413289,1,0,0,0,0,1,0,3.093705371,0,36,1,14.95437786,0.510300994,0.26040709,37,53.15997334,3501.605424,0.602087969,48.81890106,5.271224725,0.046281761,14.44652849,-0.000412105,0,1,0,0,0,0,44.08664344,0,19,0,0.358012155,67.80239868,0,1.246761799,15.28798294,0,28.20789894,133.7274289,0.175369385,0.288016863,0.26600098,0.270612772,1,0,4190.89209,5,4,1,0,0.032496416,2.331719479,3.41385807,2.092925173,0,0.644999981,98,-1.034909571,-0.867504357,47.05368803,0,4.209822864,100.9827496,0,93,0.28844898,9,0.698089524,5,0.0392,80,0.268000007,0.07931225,0.389269806,0.101972593,0.021902916,1.034939606,100,0,3.557511102
"4204",359,1992,0,1,13.86453967,1,179511.2591,0,0,0,0.450337589,1,0,0,0,0,1,0,5,0,36,1,0,0.510300994,0.26040709,37,53.17298408,3493.062988,0.608016149,32.43243027,7,0,14.55604119,-0.289533406,0,1,0,0,0,0,2.400000095,0,19,0,0,67.80239868,0,0.904928803,15.28591633,0,28.32792322,130.9438884,0,1,0,0,0,0,4176.682129,5.5,4,1,0,0.031275731,3,2,1,0,0.644999981,98,5,5,25,0,7,131.9685059,0,93,1,9,1,5,0.0392,80,0.268000007,0,0.263538897,0.102124879,0.021997441,0,66.40926361,0,5
"4205",359,1993,0,2,11.75467012,0,201184.3994,-2,0,0,0.450337589,1,0,0,0,0,1,1,5,2,36,1,1,0.510300994,0.26040709,37,49.23675579,3137.732769,0.626421121,89.42157745,7,0,12.92856021,-0.011318,0,1,0,0,0,0,2.200000048,0,19,0,0,67.80239868,0,0.893545628,15.28522682,0,34.40889353,161.1429198,0,1,0,0,0,0,4181.403809,5.5,4,0,0,0,3,2,1,0,0.644999981,98,5,5,25,4,7,131.8775024,0,93,0.25,9,1,5.5,0.0392,80,0.268000007,0,0.374650002,0.094707624,0.019505575,0,182.699295,0,5
"4206",359,1994,0,3,8.44579057,0,149772.7021,0,0,0,1.096724153,1,0,0,0,0,1,1,7,0,36,1,2,0.510300994,0.26040709,37,37.5872092,2184.55747,0.455813827,39.34101868,7,0,15.2184596,-0.308999985,0,1,0,0,0,0,2.099999905,0,19,0,0,67.80239868,0,0.523930609,15.28522682,0,33.42954021,141.9028006,0,1,0,0,0,0,4187.807129,5.5,4,0,0,2,3,2,1,0,0.644999981,98,7,7,49,0,7,131.8775024,0,93,0.0625,13,1,6,0.0392,80,0.268000007,0,0.485761106,0.155571041,0.051913628,0,94.70620728,0,7
"4207",359,1995,0,4,1.42899704,0,147438.8898,0,0,0,1.004661441,1,0,0,0,0,1,1,7,2,36,1,3,0.510300994,0.26040709,37,37.68233389,2195.170266,0.455138801,58.96646118,7,0,2.534260988,-0.011955,0,1,0,0,0,0,1.899999976,0,19,0,0,67.80239868,0,0.511903405,15.28315449,0,27.94613075,140.2672715,0,1,0,0,0,0,4206.128906,5.5,4,0,0,0,3,2,4,0,0.644999981,98,7,7,49,2,7,131.6045074,0,93,0.015625,25,1,6,0.0392,80,0.268000007,0,0.603651404,0.214906901,0.046184976,0,126.9320984,0,7
"4208",359,1996,0,5,1.76630497,0,147323.0594,0,0,1,1.004661441,1,0,0,0,0,1,1,7,0,36,1,4,0.510300994,0.26040709,37,37.74996979,2203.390564,0.453725653,58.96878052,7,0.136504827,0.877880991,-0.055954002,0,1,0,0,0,0,1.700000048,0,21.20000076,1,0,66.50980377,0,0.454323202,15.27992249,0,22.68222046,139.7258691,0,1,0,0,0,0,4199.789063,5.5,4,0,0,0,3,2,4,0,0.644999981,98,7,7,49,0,7,131.1799011,0,94,0.00390625,37,1,5,0.0392,80.90000153,0.268000007,0.059982877,0.603651404,0.277403891,0.076952919,0,128.401001,0,7
"4209",359,1997,0,1,8.472269774,0,148567.5229,0,0,1,1.002519965,1,0,0,0,0,1,1,7,0,36,1,5,0.510300994,0.26040709,37,37.67504424,2195.680334,0.453846937,56.22356033,7,0.136636099,15.21051082,0.0190631,0,1,0,0,0,0,1.600000024,0,21.20000076,1,0,66.50980377,0,0.473206669,15.27691269,0,33.40114171,142.0188817,0,1,0,0,0,0,4213.765137,7.5,4,0,0,0,3,2,4,0,0.644999981,98,7,7,49,0,7,118.9138132,0,94,0.000976563,49,0,5.5,0.0392,80.90000153,0.268000007,0.059845202,0.608683288,0.155115569,0.051354851,0,131.1882935,0,7
"4210",359,1998,0,2,8.523448815,0,133695.287,0,0,1,1.002519965,1,0,0,0,0,1,1,7,0,36,1,6,0.510300994,0.26040709,37,37.79143891,2205.728631,0.452818322,52.58578873,7,0.132114985,15.37140938,-0.062173001,0,1,0,0,0,0,1.5,0,21.20000076,1,0,66.50980377,0,0.409249902,15.27366066,0,32.91867708,124.6158112,0,1,0,0,0,0,4529.342131,7.5,4,0,0,0,3,2,4,0,0.644999981,98,7,7,49,0,7,118.7562521,0,94,0.000244141,61,0,5.5,0.0392,80.90000153,0.268000007,0.059084763,0.608683288,0.157426504,0.052518792,0,129.0838013,0,7
"4211",359,1999,0,3,8.556986406,0,132553.375,0,0,1,1.003482819,1,0,0,0,0,1,0,7,0,36,1,7,0.510300994,0.26040709,37,37.83027928,2209.579934,0.452373354,33.54038001,7,0.132100502,15.32811228,-0.031973001,0,1,0,0,0,0,1.399999976,0,21.20000076,1,0,66.50980377,2.089847733,0.368211061,15.27040863,0,32.86329577,122.4649672,0,1,0,0,0,0,4521.043073,7.5,4,0,0,0,3,2,4,0,0.644999981,98,7,7,49,0,7,118.2583535,0,94,6.1e-05,73,0,5.5,0.0392,80.90000153,0.268000007,0.058963307,0.604518116,0.157507607,0.052526355,0,72.72937388,0,7
"4212",359,2000,0,4,8.535225564,0,131262.2565,0,0,1,1.003482819,1,0,0,0,0,0,0,6,0,23.16179159,9.24247247,8,0.441185007,0.264257089,38.94020948,37.85298138,2212.457268,0.451454048,33.57439766,7,0.13291812,15.29583937,0.0209038,0.194363351,0.097242122,0.125787201,0.145419074,0.215254259,0.221933993,1.299999952,0,21.20000076,1,0.119953818,66.50980377,2.091938717,0.857567237,15.51097145,0,32.8916539,121.4610048,0,1,0,0,0,0.158917788,4518.188929,7.5,6.038378068,0.021466082,0,-1,3,2,4,0,0.675262325,73.97283524,6,6,36,0,7,118.9932385,0,94,1.53e-05,85,0,5.5,0.351327934,80.90000153,0.152397173,0.058898799,0.604518116,0.157676802,0.05249375,0,72.76965512,0,6
"4213",712,1945,0,34.48706635,8.5213296,0,130662.0078,0,3.927220476,0.005232926,0.432765046,1,1,0,0,0,0,0,3.993944267,0,6,6,20.92274355,0.271774888,0.073861592,18,37.89955293,2215.258847,0.452613877,33.54707049,5.291380742,0.132526248,15.33509565,0.02255543,0,0,0,1,0,0,34.00349246,0,68.61515656,1,0.120912954,61.36697292,3.618993044,0.852920433,13.47302055,0,32.79061318,121.9603693,0.142927544,0.169554252,0.313740543,0.373777662,0,0,4512.159061,-0.469834105,6,0,0,0.049910484,2.733368437,3.835493172,2.436532285,0,0.850000024,96,0.066723791,0.065246611,61.50779249,0,5.058057996,118.0133144,0,87.95655428,0.143142713,12,0.581539528,-0.405639092,0.076800004,43.77471427,0.052999999,0.058834143,0.461472134,0.158077986,0.052920638,0.444046481,72.7835915,0,3.99489121
"4214",712,1946,0,34.43869203,8.515166207,0,130865.5047,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0.271774888,0.073861592,18,37.86991619,2213.400239,0.452085702,33.58099061,3,0,15.33994195,0.022553203,0,0,0,1,0,0,33.99033185,0,68.56199693,0,0,61.37346723,3.618993044,0.854798479,13.48700619,0,32.83202054,121.1489326,0,0,1,0,1,0,4513.266654,-9,6,0,0,0.05032905,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.7486537,0,88.02492992,1,24,0.581353646,-3,0.076800004,43.7998272,0.052999999,0,0,0.158022369,0.052829326,1,72.84094877,0,1
"4215",712,1947,0,26,8.516192796,0,131605.8922,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0.271774888,0.073861592,18,37.87696569,2214.038882,0.452250105,33.56871382,3,0,15.36358037,0.022565728,0,0,0,1,0,0,34.01601415,0,68.62801521,0,0,61.36250663,3.618993044,0.855202922,13.50080013,0,32.81770404,122.3229546,0,0,1,0,1,0,4512.610254,-7,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.8279361,0,88.00398996,1,36,1,-3,0.076800004,43.78556013,0.052999999,0,0,0.158001175,0.052789091,2,72.75309107,0,1
"4216",712,1948,0,27,8.526980664,0,130605.1138,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0.271774888,0.073861592,18,37.88772689,2214.997027,0.451980055,33.57946492,3,0,15.31704057,0.022538298,0,0,0,1,0,0,34.03679491,0,68.64598593,0,0,61.35718616,3.618993044,0.855373982,13.51575565,0,32.79736981,121.2517308,0,0,1,0,1,0,4512.851981,-7,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.5477061,0,87.97649803,1,48,1,-3.5,0.076800004,43.81202182,0.052999999,0,0,0.158033487,0.052798653,2,72.78231769,0,1
"4217",712,1949,0,28,8.523214249,0,131232.5543,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0.271774888,0.073861592,18,37.8508677,2211.786549,0.452262387,33.58869611,3,0,15.33505406,0.022539177,0,0,0,1,0,0,34.0077158,0,68.59833931,0,0,61.37468342,3.618993044,-0.200892925,13.5318203,0,32.82541641,122.0350976,0,0,1,0,1,0,4514.446366,-7,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.7911868,0,88.01545751,1,60,1,2,0.076800004,43.82367898,0.052999999,0,0,0.158068103,0.052817095,2,72.81210999,0,1
"4218",712,1950,0,29,8.530202271,0,130818.9034,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0.271774888,0.073861592,18,37.83265741,2209.969882,0.452097584,33.61055785,3,0,15.31393237,0.022538915,0,0,0,1,0,0,34.02209774,0,68.56595827,0,0,61.38132057,3.618993044,-0.189950556,13.5489378,0,32.89365061,121.2210819,0,0,1,0,1,0,4518.993699,-8.5,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,119.5590412,0,88.01356013,1,72,1,-0.5,0.076800004,43.86285397,0.052999999,0,0,0.157915827,0.052827599,2,72.85103765,0,1
"4219",712,1951,0,30,8.531283923,0,132766.379,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,26,0.271774888,0.073861592,18,37.84946661,2211.739707,0.452135354,33.57440165,3,0,15.3354548,0.022563891,0,0,0,1,0,0,34.00077981,0,68.55483911,0,0,61.38871636,3.618993044,-0.17793119,13.56576633,0,32.87903683,123.8734963,0,0,1,0,1,0,4519.812675,-8.5,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.6226755,0,88.01339471,2.22e-16,84,1,0,0.076800004,43.8738121,0.052999999,0,0,0.157930999,0.052854951,2,72.74746109,0,1
"4220",712,1952,0,31,8.52679088,0,131658.4183,0,9,0,0,1,1,0,0,0,0,0,0,0,6,6,27,0.271774888,0.073861592,18,37.80646836,2207.133871,0.45228157,33.58477946,3,0,15.30496624,0.022543029,0,0,0,1,0,0,33.97637562,0,68.49182147,0,0,61.40432957,3.618993044,-0.167235896,13.58357811,0,32.90475703,122.511912,0,0,1,0,1,0,4525.521532,-8.5,6,0,0,0,1,4,1,0,0.850000024,96,-9,-9,81,0,1,118.8405482,0,88.04036895,5.55e-17,96,1,0,0.076800004,43.90820413,0.052999999,0,0,0.157737578,0.052653962,1,72.74481583,0,1
"4221",712,1953,0,32,8.509861789,0,131778.7905,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,28,0.271774888,0.073861592,18,37.84008785,2210.652941,0.451901385,33.57776809,3,0,15.34765578,0.022530955,0,0,0,1,0,0,33.9971669,0,68.60094892,0,0,61.37752255,3.618993044,-0.169602811,13.60107899,0,32.86244653,122.2455985,0,0,1,0,0,0,4517.679439,-8.5,6,0,0,2,1,4,1,0,0.850000024,96,-7,-7,49,0,1,118.974178,0,88.02113701,1.39e-17,108,1,2.5,0.076800004,43.84236493,0.052999999,0,0.111111097,0.157831276,0.052699277,0,72.7775754,0,3
"4222",712,1954,0,33,8.537722795,0,131748.8782,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,29,0.271774888,0.073861592,18,37.86661576,2213.417721,0.451819732,33.57406204,3,0,15.29365434,0.022556304,0,0,0,1,0,0,33.978186,0,68.57901206,0,0,61.38247444,3.618993044,-0.173163593,13.61705971,0,32.86735093,122.4486434,0,0,1,0,0,0,4518.880593,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,118.6006059,0,88.03451119,3.47e-18,120,1,0,0.076800004,43.85481175,0.052999999,0,0.111111097,0.157827352,0.052708841,0,72.74871717,0,3
"4223",712,1955,0,34,8.536163639,0,131399.3036,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,30,0.271774888,0.073861592,18,37.85630161,2212.379868,0.451742637,33.58153996,3,0,15.30161316,0.022558642,0,0,0,1,0,0,33.99930486,0,68.60755667,0,0,61.37741281,3.618993044,-0.171975255,13.63638401,0,32.85374727,121.8596245,0,0,1,0,0,0,4519.364504,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,118.8438148,0,88.01520393,8.67e-19,132,1,0,0.076800004,43.85029918,0.052999999,0,0.111111097,0.157884896,0.052709608,0,72.79161332,0,3
"4224",712,1956,0,35,8.520402316,0,131048.5822,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,31,0.271774888,0.073861592,18,37.83034103,2209.88836,0.452151116,33.60288528,3,0,15.31759367,0.022510116,0,0,0,1,0,0,33.94365131,0,68.4467132,0,0,61.40440229,3.618993044,-0.006018055,13.65768623,0,32.91197633,121.4373019,0,0,1,0,0,0,4522.004998,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,118.9235402,0,88.07776589,2.17e-19,144,1,0,0.076800004,43.90296582,0.052999999,0,0.111111097,0.157769472,0.052659936,0,72.81332048,0,3
"4225",712,1957,0,36,8.514117422,0,131508.4062,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,32,0.271774888,0.073861592,18,37.82374087,2209.652845,0.451803025,33.61043219,3,0,15.29854421,0.022533618,0,0,0,1,0,0,33.97179213,0,68.53068621,0,0,61.390475,3.618993044,0.09075439,13.67969036,0,32.91803313,121.8991202,0,0,1,0,1,0,4520.994083,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,119.3983943,0,88.02973072,5.42e-20,156,1,0,0.076800004,43.88786747,0.052999999,0,0.111111097,0.157770357,0.052700422,1,72.79172779,0,3
"4226",712,1958,0,37,8.533245285,0,130445.8642,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,33,0.271774888,0.073861592,18,37.84704791,2211.516313,0.451919252,33.60382117,3,0,15.32701979,0.022508479,0,0,0,1,0,0,33.99219084,0,68.57426889,0,0,61.38150327,3.618993044,0.154436395,13.70681095,0,32.85113408,121.1075139,0,0,1,0,0,0,4517.631587,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,118.9770317,0,88.01492864,1.36e-20,168,1,2,0.076800004,43.88027955,0.052999999,0,0.111111097,0.158070023,0.05285722,0,72.80353588,0,3
"4227",712,1959,0,38,8.521760928,0,131615.4005,0,7,0,0,1,1,0,0,0,0,0,0,0,6,6,34,0.271774888,0.073861592,18,37.83987898,2210.471384,0.452204206,33.59997762,3,0,15.35786823,0.022548972,0,0,0,1,0,0,33.98413442,0,68.50223534,0,0,61.3981042,3.618993044,0.228727907,13.73538494,0,32.88497287,122.2396068,0,0,1,0,0,0,4518.907471,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,119.1667785,0,88.05773975,3.39e-21,180,1,-1,0.076800004,43.89082233,0.052999999,0,0.111111097,0.158085317,0.052855413,0,72.8012716,0,3
"4228",712,1960,0,39,8.516126935,0,131745.9895,0,7,0,0,1,1,1,0,0,0,0,0,0,6,6,35,0.271774888,0.073861592,18,38,1444,1,33.60190491,3,0,15.33706838,0.022539492,0,0,0,1,0,0,33.98999265,0,68.55797239,0,0,61.38188441,3.618993044,0.242161602,13.77364635,0,32.86562684,122.7728664,0,0,1,0,0,0,3999.14502,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,119.239361,0,88.01381717,8.47e-22,192,1,2,0.076800004,43.86090833,0.052999999,0,0.111111097,0.157985864,0.052800849,0,72.81245395,0,3
"4229",712,1961,0,40,8.532901714,0,38000,0,7,0,0,1,1,1,0,0,0,0,0,0,6,6,36,0.271774888,0.073861592,18,38,1444,1,33.61369921,3,0,15.31732607,0.022519853,0,0,0,1,0,0,33.98229322,0,68.52937581,0,0,48.2195015,3.618993044,0.301584989,13.79952335,0,32.86627792,122.097512,0,0,1,0,0,0,4035.844482,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,0.628241301,0,79,2.12e-22,204,1,-1,0.076800004,51,0.052999999,0,0.111111097,0.158174001,0.052906927,0,72.8458938,0,3
"4230",712,1962,0,41,8.534350812,0,38000,0,7,0,0,1,1,1,0,0,0,0,0,0,6,6,37,0.271774888,0.073861592,18,38,1444,1,33.62052948,3,0,15.28787381,0.022555092,0,0,0,1,0,0,33.99395919,0,68.53321401,0,0,48.2195015,3.618993044,0.350656837,13.82559967,0,32.88384133,121.6729416,0,0,1,0,0,0,4151.216309,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,0.64483881,0,79,5.29e-23,216,1,-3,0.076800004,51,0.052999999,0,0.111111097,0.157964902,0.052797789,0,72.83848832,0,3
"4231",712,1963,0,42,8.537127116,0,38000,0,7,0,0,1,1,1,0,0,0,0,0,0,6,6,38,0.271774888,0.073861592,18,38,1444,1,33.57964513,3,0,15.30088405,0.022561209,0,0,0,1,0,0,34.0404144,0,68.59668183,0,0,48.2195015,3.618993044,0.3569749,13.85190964,0,32.86251833,120.3145028,0,0,1,0,0,0,4333.849609,-7.5,6,0,0,0,1,4,1,0,0.850000024,96,-7,-7,49,0,1,0.662029982,0,79,1.32e-23,228,1,-3,0.076800004,51,0.052999999,0,0.111111097,0.157787809,0.052624175,0,72.77933544,0,3
